,z1,z2,A,r1,r2,r,r0,h,L,Q_theor,eps_theor,etha_theor
476,4,4,304.81639755466574,152.40819877733287,152.40819877733287,70.50451801812989,6.103295365065376,258.3147393982473,236.13942543606333,1688284033.0597088,2.8751023773040876,0.7516538748862467
477,7,8,303.25644787016245,141.51967567274247,161.73677219741998,56.126606680113795,3.382175212651317,376.94160119462936,288.2415153615366,4048715797.712243,3.03645374991996,0.7722012059187604
478,8,8,172.77891902056598,86.38945951028299,86.38945951028299,26.827395236186504,6.858291642264477,183.18458839094572,136.13601410415563,617940883.892257,2.342300807917397,0.7776914565169306
479,8,8,145.72170114164882,72.86085057082441,72.86085057082441,22.873208997352613,1.860394140773524,117.91712668546003,95.52769378706824,284375671.63474077,1.9475474497589098,0.7687934016652835
480,7,5,191.2420648913033,111.5578711865936,79.6841937047097,43.843522854156376,3.5071858567223733,166.33819741972684,109.41849884128136,131941400.42058262,2.1021426689888347,0.791566135729697
481,4,4,164.85603558498292,82.42801779249146,82.42801779249146,30.07559693546225,4.0472819849506445,132.35616771540967,98.63292930886163,237268636.49916247,1.9842533245671787,0.7795199263400447
482,4,4,113.94418830614418,56.97209415307209,56.97209415307209,30.051771524761744,2.656170795952751,80.32563412360916,80.17774736497266,59155168.58567107,1.7445219695269052,0.7396464740270914
483,7,5,349.3201579937165,203.7700921630013,145.55006583071523,73.93156692790494,5.933840764499269,511.6010865355736,333.81781476057654,1878463283.387756,3.143872924899379,0.7836382943893679
484,8,6,280.5428323760094,160.31018992914824,120.23264244686118,50.93944403602597,8.671009085073804,210.51945895032665,154.44178245603914,824917957.563022,2.4745585731881263,0.7809337347029842
485,4,4,122.42835467581736,61.21417733790868,61.21417733790868,39.251805508158526,3.4587550095599906,80.38640791305315,70.0622207251063,33475331.050820827,1.5872422312956873,0.7604412577407151
486,8,8,332.9135636772384,166.4567818386192,166.4567818386192,53.09932845417405,11.733843926269431,405.57957806427146,327.6876406287138,5633103519.164147,3.1308399744935125,0.7650171130474633
487,7,8,240.6091627428243,112.28427594665135,128.32488679617296,34.433946201401184,4.694839700713477,245.3068215552674,169.98205100055225,1956486103.4130774,2.571323904871664,0.7865623777176017
488,5,4,107.24305903647914,59.579477242488416,47.66358179399073,28.28800771746836,3.73166074318874,63.26276146905891,60.7199096427366,23094580.762012705,1.4211594973698016,0.7463683332500559
489,8,8,277.2137025085644,138.6068512542822,138.6068512542822,48.54349608417792,3.293830839273529,240.86050190775973,219.7559656858918,2203684285.2869935,2.8125770442489397,0.7515464012878834
490,4,4,312.867901103107,156.4339505515535,156.4339505515535,55.49058948872703,6.33277920993694,260.19661411813104,203.7980083819849,1909415242.6789596,2.744610831220644,0.7730484172629777
491,8,5,81.27125820243387,50.013081970728535,31.25817623170533,15.513432564551904,1.3277694998811431,118.81874323155232,79.54126412612361,19175742.18354401,1.7352327096641362,0.7784212184424503
492,8,8,203.43501816781512,101.71750908390756,101.71750908390756,33.86899098023571,2.6815245349888857,237.86044871091295,177.5095077564762,1021695315.6960089,2.613913578503566,0.7753062839803708
493,8,6,135.71830298442214,77.55331599109836,58.16498699332377,24.71616543876221,4.59062636530718,103.89372405470247,90.8913369312366,106329586.36997609,1.8901851870355475,0.7578888509179522
494,8,4,233.99239400779848,155.99492933853233,77.99746466926617,48.90041894210537,7.710609936860154,220.5514574162309,139.31486955286,136742640.44077164,2.366888864360045,0.7927791957543147
495,7,7,107.5955371767943,53.79776858839715,53.79776858839715,20.251481042596197,0.8441219455534406,67.52409399708219,59.63828083845175,65849876.457817405,1.4004421489906427,0.7586071390371834
496,8,6,85.33592972392734,48.763388413672764,36.57254131025457,15.741323222782983,1.2686408018274296,69.37239284150448,59.85996854403827,24193166.703085903,1.4047153964320542,0.7588078231399015
497,8,8,293.2991713360311,146.64958566801556,146.64958566801556,54.27440091072717,1.7809374962304474,166.10961313583596,160.89561288576022,1593460504.6752722,2.5162928817608052,0.7454564056166744
498,6,5,101.378459325708,55.29734145038618,46.081117875321816,25.408097034735604,2.7978282246063904,102.75901307130212,72.27295020204363,27193207.10074947,1.6234603875332483,0.783501861265106
499,7,5,268.290450547599,156.50276281943275,111.78768772816625,49.4593283891502,7.390120375915911,266.09684268998353,217.27527463441004,953931506.5983701,2.8024987729879163,0.7638826980573126
500,4,4,106.7055747585911,53.35278737929555,53.35278737929555,18.721124571095277,4.100012696811609,80.83290548232911,62.40143279650462,61147961.25875318,1.452719430383526,0.7757346388383956
501,8,6,195.2386236330381,111.56492779030748,83.67369584273061,34.99169144493577,4.440880334694297,152.3211145491389,126.16834818325688,324693956.05718595,2.2601636730587313,0.7650556573436722
502,4,4,327.3748106717294,163.6874053358647,163.6874053358647,82.05533222799296,5.746102342483469,233.90040843240075,224.85490921191143,1647399778.7097974,2.8327688183599142,0.7453932484426709
503,7,7,118.002587282931,59.0012936414655,59.0012936414655,24.061019867395583,2.2151405840893665,98.79796352891836,67.23088517870067,79413998.76367922,1.539212390049773,0.789639193210135
504,6,5,286.1591009223862,156.08678232130157,130.07231860108462,63.87049082013644,8.536932591877562,283.5281201848953,221.05139204833915,1077268155.1300926,2.8177728279593706,0.7712071396549602
505,7,8,321.67705351943675,150.11595830907046,171.56109521036626,52.53966780193765,12.346917825954966,425.4228992708785,284.95085738885325,5445883300.403793,3.0276450442736507,0.7878831238794195
506,6,4,319.9118696000819,191.94712176004913,127.96474784003276,77.71562693373849,18.346325455470048,303.3785861236166,190.10485535308743,600219168.4638126,2.6797676733085756,0.7963484688905056
507,8,5,188.2821034885631,115.86590983911576,72.41619364944735,40.992135323900456,1.5592063270588024,154.15242305732306,113.46630866694068,99700846.73049942,2.1429041483561764,0.7781861606918339
508,4,4,171.32783514199767,85.66391757099883,85.66391757099883,59.45505722817095,3.6034000994889936,152.7136341956138,134.6278925349061,84650904.66091792,2.330374857240337,0.7564820841262598
509,7,5,335.5866260995624,195.7588652247447,139.82776087481767,60.79612101051347,10.15182233903436,308.7416504942749,273.7682581813696,1967129410.521143,2.9964683087129176,0.7534288563623557
510,8,7,284.4703588545418,151.7175247224223,132.75283413211952,45.79641513074206,12.119024005844109,227.14480955319,209.1748014473867,1977325469.6245344,2.7683637035467403,0.7509116002298776
511,8,6,140.17672181541278,80.10098389452159,60.07573792089119,28.683117412132727,2.2856692098500653,152.21271575535638,104.63778958864012,98029418.22175626,2.051634899307772,0.7841548979953445
512,5,4,263.78885167149554,146.54936203971977,117.2394896317758,79.34363731313216,3.1770753513767382,350.13146959722167,227.9404339106937,332851874.01900566,2.8446573622351807,0.7873198718446326
513,7,6,156.7641782387559,84.41148059009933,72.35269764865657,31.50137875108001,5.620539108113997,162.61032088823657,107.84051258854332,189998147.1920868,2.0857634063429624,0.7902391240414659
514,7,8,159.90820579829602,74.62382937253815,85.28437642575788,23.165353387963883,4.428082472436627,179.2933587979172,176.93087272954185,903541476.412959,2.610730014118835,0.7373376648087435
515,7,4,166.33472011880758,105.8493673483321,60.48535277047549,37.79137826469835,5.972825940461541,106.01842405973927,103.358345277094,59727019.647618845,2.0376584036129803,0.7420028578326996
516,8,8,205.8104987870588,102.9052493935294,102.9052493935294,31.592578202365484,7.220382709154876,267.956146384713,171.89687971260582,1142089326.2512445,2.5824041178349084,0.7919396122524286
517,6,8,349.08774692279354,149.60903439548295,199.4787125273106,49.0987978847196,7.878639432852778,507.5942523963576,396.8141244011658,12277260307.049501,3.2581824453767148,0.76821183744209
518,8,8,260.85668380129846,130.42834190064923,130.42834190064923,40.98967341005884,4.5926907258267855,246.90100630431343,240.17660628241885,2508264467.1980753,2.8895114896745313,0.7408588360335188
519,8,6,262.573478882157,150.04198793266116,112.53149094949586,50.66402419270183,4.863153547433625,173.69641437349995,131.47510876911684,523269365.3337305,2.3048804183395566,0.7778504078982907
520,6,5,210.926415449217,115.05077206320927,95.87564338600772,39.504040020156516,1.800800479366864,171.4338925540739,159.20966252721806,530117442.1399993,2.5056124660982952,0.7485365799251625
521,8,7,157.7381549558222,84.12701597643851,73.6111389793837,28.478176163535743,4.303463172438867,135.99809827212806,97.23074114764422,214826655.21938488,1.9678424556045795,0.7834443129051176
522,7,7,121.98359264252689,60.99179632126344,60.99179632126344,22.590116793448725,2.109538985373089,116.51803004996916,85.17415756889588,135244470.36257663,1.814878471582071,0.7803196264070935
523,7,5,303.46643801714174,177.02208884333268,126.44434917380904,68.65354612425884,4.833587378953785,224.09179542372527,193.0246178412721,648338760.01698,2.694149803033113,0.7597928632828941
524,7,6,315.45509318853595,169.86043479382704,145.5946583947089,62.70763615168403,5.457420427366562,218.82431666291023,194.9821364818449,1477734437.889069,2.7036179335385917,0.7563630670573578
525,6,8,285.90034174089703,122.52871788895587,163.37162385194117,40.669255760104065,2.463821108795818,321.1393262723855,257.2999009514922,5098296510.148331,2.946734564175836,0.7683045265017707
526,4,4,236.3578839394253,118.17894196971265,118.17894196971265,70.5130620766689,4.43808534485047,359.42120880820266,232.38039429236068,611086173.5422431,2.861345725039632,0.7879335089886179
527,4,4,114.17223881086991,57.08611940543496,57.08611940543496,37.18090422930202,3.6346536523780726,148.23546394145413,111.3269463025197,46684455.040441066,2.121581408672145,0.773439349528989
528,7,8,140.09957109827505,65.37979984586168,74.71977125241337,24.43150438201404,1.744654283320043,122.94967775233572,82.26509584511327,238631085.0948353,1.7744584828619132,0.7915117218999028
529,8,7,176.1241176391344,93.93286274087168,82.19125489826271,32.285992885949945,4.120345021070479,184.7128961105856,161.02438430108072,454537838.34364283,2.5171023704333537,0.755340020767303
530,7,8,327.67717212158334,152.9160136567389,174.76115846484444,47.3220999759108,14.399265547637905,366.437227510104,235.35057563043983,5256521236.717917,2.87224310994424,0.7944267990232177
